6.401823649556026563e-01,1.569212875710121580e+00
8.935582559411345827e-01,2.123945309719140973e+00
2.192956316648057014e-01,7.269253501175354515e-01
3.898172526087192447e-01,1.006556675023173586e+00
1.895759849752788329e-01,6.287579057435326302e-01
7.530033947062475530e-02,3.938023502357128058e-01
8.643460271333506251e-01,2.077202028912280785e+00
4.126298328362439927e-01,1.038058130085545594e+00
9.491288508803724655e-01,2.196968208327553018e+00
8.993435512247098806e-01,1.975049270383583355e+00
4.053251253371911167e-01,1.142510557709942365e+00
7.734790472053023613e-01,1.767751126761146541e+00
4.719192859384349070e-01,1.231913332390276450e+00
7.791706097427576472e-01,1.957629968792506059e+00
4.843333764470082459e-01,1.200394754511594053e+00
5.518591587790250275e-01,1.392985439846450735e+00
4.708654406953192151e-01,1.187472881083206699e+00
8.170980177696617330e-01,1.879332531195419875e+00
6.179360187421466533e-01,1.553703436200338794e+00
1.294734779813319081e-01,4.966434955709839727e-01
8.214644419076764237e-01,1.823598064711523525e+00
6.370847254461803333e-01,1.594902886350246574e+00
5.349664295617991838e-01,1.318506533910295264e+00
8.290527622929656504e-01,1.853251435123351776e+00
3.348738581717279894e-01,8.749461369648383613e-01
2.974442228111380260e-01,8.861273156147388974e-01
8.692502291762079780e-01,1.966143531083618390e+00
8.239821402138092221e-02,4.200572444857910148e-01
7.633666396745933946e-01,1.830441718444451915e+00
6.797934390869800891e-01,1.566627588421515282e+00
4.480005764744557917e-01,1.181637011127829151e+00
8.343873110796344861e-01,1.937521388344497497e+00
6.966111150674231256e-01,1.564919341488558491e+00
5.893341474030723282e-01,1.519202360227102311e+00
8.435399119941273671e-01,1.851753463861233850e+00
9.765951319707133482e-02,4.411321924244734349e-01
3.759622972508870342e-01,9.998621672733039034e-01
1.884398955699789768e-01,6.213127969766688574e-01
9.814662272218450667e-01,2.151497286854147095e+00
9.736064141285438733e-01,2.142305943566957804e+00
6.679331399790292556e-01,1.702001566282443035e+00
9.948473472112514537e-01,2.362974320766762837e+00
2.691987315079061860e-01,7.786871100165364545e-01
8.188124929155182752e-01,1.738637341767286904e+00
2.757716984000979643e-02,3.067172261518084087e-01
5.764744128199856821e-01,1.349065071899418822e+00
2.432676806024282046e-01,7.306510171877880211e-01
9.063093551028071904e-01,2.109619273558096086e+00
3.537546130803047584e-01,9.681307635284492896e-01
7.200294778202764867e-02,3.903640908733509440e-01
4.417818848976766688e-01,1.123649120910151344e+00
2.790932280897191475e-01,8.116381665267278223e-01
4.097178256706942578e-01,1.026590946535948401e+00
9.417751479257885361e-02,4.362462318708056896e-01
7.724241419760602412e-02,4.084884667128189095e-01
4.756381261269526650e-01,1.287085556564006916e+00
9.393856030193055151e-01,2.029226046761485769e+00
5.074258438719961850e-01,1.377981786962761968e+00
6.108349808793268609e-01,1.480243760683745302e+00
6.493730066426876002e-01,1.580707943120071679e+00
7.880657912580818492e-01,1.857176221460087540e+00
2.472074677027455980e-01,7.222940234581588514e-01
2.422770932087769946e-02,3.036093376009266764e-01
3.900505025062382947e-01,1.048977291760307518e+00
4.270015298217838540e-01,1.066123114743348310e+00
8.013354509652517166e-01,1.889428462368174300e+00
7.966608706035394061e-02,4.195998648860537195e-01
9.625130997289919055e-01,2.278909086368663406e+00
4.082159250522570115e-01,1.098858578964967636e+00
2.697152437739713804e-01,8.678397940109503494e-01
5.313145223000457218e-01,1.402755457858472221e+00
7.114083266202620992e-01,1.745609091010827951e+00
2.715370516549381330e-01,8.740201714921855825e-01
1.855713318356505548e-01,6.474507155962589966e-01
8.809007610761588891e-01,2.006364962439596500e+00
5.017850134162780140e-01,1.275207784597143457e+00
8.510064787578509593e-01,2.009984034139259634e+00
3.682558289482111835e-01,9.953102987058632944e-01
5.953242840752849263e-01,1.474473314142188407e+00
9.100835342091029290e-01,1.939205407713856300e+00
8.597634838538552593e-01,1.966904230488094374e+00
6.163973745036666063e-01,1.530345218942675167e+00
8.051807162720461264e-01,1.860484173756246973e+00
7.033987858939535487e-01,1.726873385206524114e+00
8.074012766697726828e-01,1.927039611183543721e+00
8.983271831527064322e-01,2.075938131764713201e+00
8.044037362204653485e-01,1.837230539878757618e+00
7.118492345219653572e-01,1.594839563664546711e+00
8.995913333537971512e-01,2.015709319939749111e+00
9.496436042010347744e-01,2.126312075421835424e+00
5.606433054292475626e-01,1.396762396281188812e+00
4.494062227977527746e-01,1.157212883877453580e+00
5.957645719756331504e-01,1.480161879665674585e+00
4.127304193928204024e-01,1.080756537529351968e+00
9.995758014819755566e-01,2.183034970472957692e+00
7.526189416846020830e-01,1.714861647900483677e+00
7.191199450313572328e-01,1.633891241407033235e+00
6.216668817208509390e-01,1.589124323674915296e+00
9.801800954838273405e-01,2.241457448898888316e+00
5.499740644118999988e-02,3.563371671322881351e-01
5.304527294926913994e-01,1.316948535717856306e+00
4.830107762081682354e-01,1.210721121181109083e+00
9.888644837413930189e-01,2.174343886912612156e+00
9.988330823489132149e-01,2.260138876192315127e+00
6.122743990838563910e-03,2.679467928340561467e-01
9.573819791475893792e-01,2.187164939781731210e+00
5.537077800248634274e-01,1.325614478160555221e+00
8.333737227201188924e-01,1.922178092469663202e+00
8.832990167497893896e-01,2.055059317546732434e+00
7.663008604064018847e-01,1.716930544509402745e+00
5.339919654187342823e-01,1.402795911514593152e+00
6.767242615679247564e-01,1.673300150152016830e+00
8.445914276367926243e-01,2.036723606178273194e+00
4.177110275318784982e-01,1.031964028140094580e+00
6.177001232802148412e-01,1.495393940888681383e+00
7.903100000937334224e-01,1.873909729099272115e+00
1.623331678006246781e-01,6.051380371645167511e-01
6.690068349735877051e-01,1.527402309652833967e+00
1.614723214554970587e-01,5.942178775876953978e-01
8.255003242118786888e-01,1.816821578303864149e+00
4.285348603260783484e-01,1.151891896131074011e+00
3.588909722304067795e-02,3.289365825721392023e-01
5.686697077740987538e-01,1.446451271711916009e+00
3.543227532916592981e-01,9.835941236497840467e-01
5.799229538481358581e-01,1.443161986144026354e+00
4.130378894352347841e-01,1.137964062296736856e+00
5.488015279721381035e-02,3.739604988374944927e-01
8.755611226166568617e-01,1.960331925868383340e+00
9.209190668511459954e-01,2.090834234810411640e+00
9.521498516783808430e-01,2.040363552268999570e+00
8.467377591476329401e-01,2.076407279098952063e+00
2.269329329607461254e-01,7.300276635828955030e-01
3.687443819682740820e-01,9.813549170405233557e-01
5.489996549493615374e-01,1.396716096592241829e+00
5.753884895529340904e-01,1.355979244077737844e+00
1.919306657831021390e-01,6.487707894987644330e-01
6.612457313946038528e-01,1.530511617796091572e+00
2.388162365464513437e-01,7.059035668066373503e-01
2.127828056703445769e-01,6.469490017327849118e-01
6.165719792331491034e-01,1.505866069895168025e+00
8.643329615350117123e-01,2.064924923105910359e+00
4.146591379994142290e-01,1.178912266350293558e+00
8.452209798208084601e-01,1.983303149269438848e+00
5.426915736081039388e-02,3.744999607919496931e-01
2.424641835385475952e-01,7.583845519416128056e-01
8.470328043358688053e-01,1.850119613405233565e+00
7.341362501868287094e-02,4.038347038478012907e-01
6.061207994493776896e-01,1.438388752113734181e+00
8.377791740970718104e-01,1.834275474419856389e+00
6.284306463466667880e-01,1.550828263018539932e+00
5.567244311610038965e-01,1.378903893706502570e+00
4.909145545828698110e-01,1.249698474819499028e+00
7.454199010933120206e-01,1.589972510491980406e+00
5.084575962457398290e-01,1.124480610710153039e+00
6.960820800723669377e-01,1.670438385087146482e+00
2.213274240788281055e-01,7.206306455289868129e-01
5.525561955977225104e-01,1.327043776979876633e+00
6.189895043357422910e-01,1.528961619174122655e+00
9.770237755962905002e-01,2.368922643261078598e+00
8.896228224604736390e-01,2.085481271321288244e+00
9.982053050581030096e-01,2.292127626409784735e+00
1.065253196344345676e-01,4.701101661626763129e-01
9.772815552373078640e-01,2.226475234885997523e+00
7.818862360706384518e-01,1.717356417533641544e+00
2.143397838785821019e-01,6.529592176776668477e-01
9.494908691931384093e-01,2.049390423295889718e+00
3.448321196597703420e-02,3.252971321140544214e-01
1.219476012121688546e-01,4.913940864569872891e-01
4.134443863217132087e-01,1.093245735478048486e+00
8.114810866689159408e-01,1.841894433725772551e+00
6.179552194124593445e-02,3.740889069860223737e-01
7.203166041488989757e-01,1.793961925799696155e+00
2.351433203780380898e-01,7.238593455299324742e-01
3.080524599487629578e-01,8.766976167233577755e-01
8.691666953110672722e-01,1.892807597463790126e+00
2.604047906655084788e-01,7.728743473508101758e-01
1.836361057578425049e-01,6.578537488525419974e-01
9.435300573724617612e-01,2.097376340019045937e+00
9.183620039955582293e-01,2.022348448557361067e+00
9.914021026304014050e-01,2.114086782192500014e+00
7.835103929787741173e-01,1.763248479606702279e+00
3.111811267804126535e-01,9.004708813797093203e-01
5.972181097657889293e-01,1.424093204122859779e+00
4.722431317222623992e-01,1.250302158960104659e+00
3.493824921474487644e-01,9.441521374801977728e-01
7.758931519076459615e-01,1.731301502222000854e+00
1.009141690473802644e-01,4.617190241554481878e-01
8.844475606531824186e-01,1.909232989550578408e+00
8.319436498039043393e-01,1.877515891865487507e+00
1.080452325564474902e-01,4.886455817718054484e-01
3.124226616120759914e-01,9.245646052479250532e-01
6.949902709041306803e-01,1.757861221337551516e+00
2.293817079290607630e-01,6.960618682087716946e-01
5.460962929271785393e-01,1.328107442788584169e+00
6.053587008717951079e-01,1.458703899940571258e+00
6.432236906958818112e-01,1.483408948375191105e+00
5.020810674199278623e-01,1.242563238669467607e+00
3.081869245619970332e-01,8.390344505984230761e-01
1.601415502941005986e-01,5.808695932138463469e-01
8.212648034588014845e-01,1.933283103595722308e+00
5.483231338600937921e-01,1.408844863422716420e+00
1.940393297242781756e-01,6.072111004480464924e-01
3.807300298931804994e-01,1.047267365592584154e+00
6.189831039069476626e-01,1.475034655909320147e+00
9.279954088963452419e-01,2.110033890321733274e+00
9.016499750571705940e-01,1.859287694015823611e+00
7.326119501190605510e-01,1.775543837810908965e+00
4.054596365769536082e-02,3.428613627821189835e-01
5.001837536790617600e-01,1.198768078228208633e+00
7.680766594436013728e-01,1.783239399844921635e+00
1.059063559684273459e-01,4.606497768886557154e-01
5.831127048918594014e-01,1.453248159866049161e+00
3.074912887947459650e-01,9.025144242114180315e-01
7.498391615540933586e-01,1.812762016617024408e+00
6.528568106131867887e-01,1.509580112591781598e+00
9.973977847198222113e-01,2.373992193617288304e+00
7.387945141274147032e-01,1.772680716083678387e+00
2.283532324326508212e-01,7.257524948412967802e-01
7.472638810518728025e-02,4.182971773207133648e-01
6.644860322875709713e-01,1.578425246924675562e+00
8.460557505389508792e-01,1.983385879629266269e+00
4.934961811276414867e-01,1.153225155969850535e+00
2.342102452311466410e-01,6.814553079842633476e-01
7.752756181830130489e-01,1.884909590362468412e+00
4.386479442633313131e-01,1.082983768088408461e+00
1.759103174336996700e-01,6.006121757377910209e-01
1.732248584494294752e-01,5.572528505471465721e-01
5.918942078766794568e-01,1.498357073860373534e+00
2.266994931154856507e-01,6.824900337629660196e-01
7.562788326147601436e-01,1.916114721879074612e+00
1.413084584391346432e-01,5.205915193115064898e-01
3.653299284543629621e-01,9.893988277874983250e-01
9.911514617962474682e-01,2.291698767877806020e+00
8.218392493664592457e-01,1.883202949561567419e+00
2.218814479552690955e-01,7.081455939086176432e-01
4.329508746596487656e-01,1.115283991652196605e+00
8.809994325652603653e-01,1.996282562161500351e+00
8.099204846498754273e-01,1.780834963997266263e+00
3.696937076860545845e-01,1.002888967321813540e+00
3.992036046290146079e-01,9.879182966827653178e-01
6.392793821569989765e-01,1.492905426405343405e+00
9.836077050531836230e-01,2.173019120703438389e+00
6.936851356992146389e-02,3.934273374859246775e-01
7.818781412797970454e-01,2.007881742382059631e+00
9.060998120535620481e-01,2.184197069449532957e+00
9.250099573014264331e-01,2.118657249433193446e+00
8.212300482502119525e-01,1.757178356629733651e+00
7.781154794300894073e-01,1.754165257079339568e+00
2.281491870590652837e-01,7.065970744236818035e-01
1.619624669662030891e-01,5.641678532386771305e-01
1.779048877587553479e-01,6.133190872430068774e-01
8.675234150503461361e-01,1.969100718512697856e+00
9.722289380040589624e-01,2.247936069142970616e+00
3.947959020130153984e-02,3.335683194120089290e-01
5.581251249804279890e-01,1.372602819307982003e+00
4.561766144023721159e-01,1.168636171692463810e+00
7.482883275767953091e-01,1.801492375596069673e+00
5.516023697981005114e-01,1.397079013852902785e+00
4.206566069123869323e-01,1.119738898552006923e+00
7.495928906065771891e-01,1.790326718156731056e+00
1.382497508498274907e-01,5.252273148610937525e-01
9.619553896767908396e-01,2.146517755013640283e+00
1.791543588246268248e-01,6.184935645082956235e-01
2.642286296721079175e-01,7.365808514602043555e-01
6.472222898899657739e-01,1.562282601352047440e+00
7.399529559859961969e-01,1.704850638282711772e+00
5.833531210227200781e-01,1.418682686157512807e+00
7.259390412615590593e-01,1.792389755834129295e+00
5.581158972634876481e-01,1.413308418826856760e+00
4.542430322583379532e-02,3.516406628459975980e-01
1.382932801258108801e-01,5.125845769098200666e-01
3.378118549859181474e-01,9.351608394880310815e-01
2.041550823102467049e-01,6.372871941963169640e-01
5.698824463548338715e-01,1.430714286417125836e+00
4.898031578630422933e-01,1.167740671894293092e+00
1.485789656990833540e-01,5.865725645983321801e-01
9.164060823983045667e-01,2.102617604744802637e+00
4.383945303629371848e-01,1.185138117235540633e+00
3.221243551206138811e-01,8.975403348730774944e-01
1.960301903004760815e-01,5.978346531528763164e-01
1.230612363494303363e-01,4.828485104961983687e-01
2.831769974578899340e-01,8.094733752283995720e-01
4.992044071828407592e-01,1.253829753252793555e+00
2.295194110650250474e-01,7.377048160635257812e-01
7.879652013523421594e-01,1.833302161314559919e+00
8.523267727525261073e-01,1.872897647690027867e+00
9.686120400839601796e-01,2.224842367547041011e+00
7.365081070460384183e-01,1.728808918651718596e+00
7.288169412188427732e-01,1.691889384265115925e+00
5.925413894819264726e-01,1.466815200039067957e+00
1.242411411755511841e-01,4.987568832231823457e-01
3.864565242704074421e-01,1.045344540268452915e+00
9.618198388575217583e-01,2.158567461185168401e+00
4.918388105938502619e-01,1.279313486833498326e+00
6.674165018522348891e-01,1.546727591230668164e+00
7.782121370098132873e-01,1.836079993273813660e+00
9.774736141406208390e-01,2.177454405452497799e+00
8.462090263904943344e-01,2.109111670136865513e+00
9.395833278079716022e-01,1.979607288038309987e+00
8.167571498278936026e-02,4.252818123050526311e-01
4.314977808011442040e-01,1.155478319400304210e+00
9.752215310142215987e-01,2.194792840169691672e+00
4.756306744088112382e-03,2.644885974295980713e-01
2.597204633772071114e-01,8.100388358495678176e-01
3.764286723588783357e-02,3.293032467975718913e-01
2.207069662097466134e-01,6.817583420192283583e-01
8.596714324846698174e-01,1.852424953862081836e+00
3.786604716829724548e-01,1.065176582459115062e+00
1.013967442336795033e-01,4.457896383881155833e-01
8.179941276456559329e-01,1.990070881063362274e+00
6.603615751647152754e-01,1.479048404917534310e+00
8.372292211693986852e-01,1.968680046760825419e+00
4.201918350435129845e-02,3.400173432222182157e-01
8.165471274951554559e-01,1.839511340557669516e+00
5.997068195408846725e-01,1.473517731177879764e+00
2.981108918455668277e-01,8.132181049396696171e-01
6.102859248743314202e-01,1.501295407151424177e+00
2.514987688399386023e-01,7.437797640576819802e-01
3.315927043631624604e-01,9.321173603802683783e-01
5.830060498876354913e-03,2.669784113215183941e-01
1.297320313700170979e-01,5.037419924965538254e-01
8.303383599071070265e-01,2.005536559448310996e+00
7.185164433896220615e-01,1.678929258921956880e+00
6.778286380786180398e-01,1.735570017625414074e+00
2.889374525427921281e-01,8.174398889348699626e-01
5.448835912049544428e-01,1.291363033772591651e+00
7.541651598771105247e-01,1.731519709101211113e+00
2.627723481078138024e-01,8.011836288211875434e-01
3.814042080903522480e-01,1.052434222179812640e+00
6.433760129589959353e-01,1.665461807491747326e+00
9.087681510433217591e-01,2.070325324404622691e+00
4.184769734621546222e-01,1.122318180535603283e+00
7.520520460176587374e-01,1.730744705644297943e+00
7.952148434936197052e-01,1.764604435882650701e+00
2.264693323570018402e-01,7.081522687340798816e-01
4.009734574402473717e-01,1.087004129137522312e+00
3.776398251214015955e-01,1.017207729766334445e+00
3.410467297606888382e-01,8.827377517018364372e-01
3.317773762521333270e-01,8.447040447828702003e-01
8.197149034376666199e-01,1.860081795653400816e+00
8.335484534493597941e-02,4.211079335286156411e-01
7.840335634675573706e-01,1.717439208020655750e+00
4.605270499256476358e-01,1.068744371941970472e+00
1.694408724717951786e-01,5.891353541210720968e-01
7.667552919354372332e-01,1.880513585229563578e+00
6.625047749008603493e-01,1.512713045266946388e+00
1.444626072192956023e-02,2.826708935850988369e-01
7.317380244975771886e-01,1.681719549533275515e+00
6.209617157227506068e-01,1.600290083358985926e+00
8.724145230862008216e-01,1.907283514716913819e+00
3.412922712029127226e-01,9.192901475847528037e-01
4.699786390525829693e-01,1.215796037758923864e+00
7.437572000319166987e-01,1.824770558527462061e+00
5.082562365864506937e-01,1.369098225936414615e+00
8.512125677335236063e-01,1.876911468440021435e+00
3.376800660371505058e-01,9.181450744651864504e-01
9.159666731306334020e-01,1.954669304366826399e+00
9.272228179564478978e-01,2.219975696918907726e+00
8.401406131897831697e-01,1.858106385765220026e+00
4.242376529744464886e-01,1.128437987910528406e+00
4.873418816912822304e-02,3.457539520069686234e-01
6.892652956026291688e-01,1.732732806908438894e+00
3.730746544361296380e-02,3.265635594133018405e-01
3.821654184696838819e-01,1.032533778588262896e+00
9.095159975531735830e-01,2.104452378907788912e+00
1.494359087235800354e-01,5.409429561497101080e-01
7.690992820953868048e-01,1.811420214517805549e+00
1.590566409199960507e-01,5.809643498021861419e-01
1.386260151989978651e-01,5.148337330635353037e-01
6.368673869453371772e-01,1.443827679354726001e+00
9.218412759545535629e-02,4.429386258608246085e-01
6.938312945868596593e-02,3.889736177132050998e-01
4.607536460615481166e-01,1.125980078248725480e+00
4.533685476716509122e-03,2.647062705845861230e-01
4.457789459738924487e-01,1.222607439852536615e+00
6.692130353175762547e-01,1.618661257863965863e+00
8.709878989629296075e-01,1.965229122010996976e+00
9.679895350195651949e-01,2.117042104341269493e+00
4.673349672343088956e-01,1.284104908521251254e+00
5.648151719890610600e-01,1.440620484577435079e+00
5.434414675002697814e-01,1.279771359101792294e+00
6.372271097809981688e-01,1.520745681838559626e+00
6.704356754985831834e-01,1.540492305819538554e+00
7.918508533859279774e-01,1.870423876298321630e+00
8.481371604350932403e-01,2.101026027932486162e+00
1.763447747272137711e-01,5.987623416485805539e-01
1.026701621458293578e-01,4.641576977008799454e-01
7.737146556115896967e-01,1.840119394733641389e+00
5.020653857920435170e-01,1.195269526381240066e+00
3.126777909384393928e-01,8.575833592832118324e-01
1.592248708873011953e-01,5.852089750294809933e-01
8.821749165371359780e-01,1.874501643666524275e+00
6.669320371199627395e-02,3.888492940444523982e-01
4.615020438078144549e-01,1.204620340446467042e+00
6.902523316846719270e-01,1.516136596130482683e+00
5.392075347257195839e-01,1.220444553317177938e+00
5.918649420577390963e-01,1.418229679074034300e+00
5.086463848204739735e-01,1.297315921223349822e+00
8.844814740492233929e-01,1.900862712766326457e+00
8.780442283972866857e-01,1.996908611698355429e+00
1.938741801900858430e-01,6.390014097958385264e-01
4.166738327247898610e-03,2.629383922760136771e-01
6.509635993400464393e-02,3.820027979680890029e-01
4.906481319236927208e-01,1.236105417264353523e+00
7.246406585342124451e-02,4.034753799587735834e-01
3.967756143363289079e-01,1.044313871043926367e+00
9.923928748746921880e-01,2.392263280591804708e+00
5.768590614672133299e-01,1.317825018683542515e+00
1.800510476115415592e-01,5.894947307570332917e-01
3.711387657725006006e-01,9.584178949329282826e-01
1.802454186473755327e-01,6.296689195490534630e-01
4.539027104225528131e-01,1.194105991314741155e+00
6.096623264443276069e-01,1.556244154432913973e+00
6.970516079288329170e-01,1.606916057879976822e+00
3.990694973293332781e-01,1.076184485928697754e+00
1.708938837635108898e-01,5.843487789781780517e-01
5.715407937912044822e-01,1.324719480815504058e+00
8.268362759587056798e-01,1.987782031754743661e+00
1.048605637898597509e-01,4.613031059592194172e-01
7.739663400905250068e-02,4.161462556184010175e-01
1.386026674585877361e-01,5.305083539942196946e-01
2.082444240780945144e-01,6.831782406870189339e-01
1.799751004963079382e-01,6.255148056875592388e-01
2.896802507965224871e-01,8.446858253792155491e-01
5.431000430953392133e-02,3.571337654294575725e-01
4.108593464577980914e-02,3.392997804144421981e-01
9.617832962831734944e-01,2.138603995713377781e+00
1.637667201808943318e-01,5.828666767753328815e-01
3.171782862091687694e-02,3.156437682519742105e-01
8.234019558446422637e-01,2.011519231331933000e+00
1.864263781424545519e-01,5.742563984299779989e-01
5.322020041878112728e-01,1.327938872191453790e+00
4.274159142194610128e-01,1.121423735608704231e+00
5.878773623204606169e-01,1.414811465575785965e+00
9.368272897444324121e-01,2.128936536231165189e+00
4.289055431379620309e-01,1.102805176926306086e+00
6.100728715833125815e-02,3.743272193179519314e-01
6.687474348066365648e-01,1.607242625183388673e+00
6.687967991386768452e-01,1.447608392745085792e+00
8.408664511695614907e-01,1.871500709213431701e+00
6.004169995625825429e-01,1.513296543472663513e+00
3.370257842317750940e-01,9.374820949484459209e-01
3.816269964357198452e-01,1.055260508246662621e+00
1.560594822868172082e-01,5.912942060845562953e-01
4.171241022227157869e-01,1.157892582581504515e+00
3.776927862723876705e-01,9.365628576468758570e-01
5.137714522765113312e-02,3.605469304528143848e-01
9.954580714053714585e-01,2.224545686883599327e+00
8.489878688803270679e-01,1.861099198059292803e+00
3.538725061211089873e-02,3.236958679461363064e-01
2.300810298846989177e-02,3.023768479428400879e-01
9.172771724806124682e-01,2.161458378244486500e+00
4.928079643070949478e-01,1.239818571421522853e+00
8.506302357347376164e-01,2.025979220560540028e+00
2.285846930456937320e-01,7.034523046553424752e-01
2.918201076009745432e-01,8.015123082381545583e-01
7.852252619290881475e-01,1.854946020302942866e+00
3.865626695349249076e-01,1.015265143103534884e+00
5.217768293436912952e-01,1.208244166196818181e+00
4.049552700765832736e-01,1.083685391244749052e+00
1.633530654652983749e-01,5.873168035208626847e-01
7.402667457894923642e-01,1.743033336019371271e+00
7.723188662595352749e-01,1.875664102498160402e+00
9.068300284347639018e-01,2.071718068583917383e+00
7.137150042724822452e-01,1.669374228292741957e+00
4.442763611018274439e-01,1.192419826144493822e+00
1.612286811065766212e-01,5.706913291810521427e-01
2.717707672631338722e-01,8.273212216542855657e-01
6.895511626428716401e-01,1.628280079790410673e+00
1.549375125569407707e-03,2.581844779506642373e-01
8.267038284433825268e-01,1.960751639586106876e+00
4.786767531909421614e-01,1.203845774611745911e+00
7.612128467840838519e-01,1.775464287188241563e+00
6.773888683280563372e-01,1.564037263636392394e+00
7.612925479698667841e-01,1.877116272109193851e+00
3.969327327655689519e-01,1.007822746630432809e+00
8.388853096363326767e-01,1.843599792111545455e+00
4.167335716582486471e-01,1.114507830306924463e+00
7.694663968988479930e-02,4.030002534534227188e-01
8.068159338404815584e-01,1.855529274952245622e+00
9.749441529157505393e-01,2.328258379785890675e+00
2.620563003136497926e-01,7.654750651370296755e-01
2.699943259067830725e-01,8.192750406964124377e-01
5.507356913103733653e-01,1.384732604457709515e+00
8.129406927578243236e-01,1.926958421309445502e+00
1.725098840652528054e-02,2.899080294270538483e-01
4.007811134486410909e-01,9.784164078172219448e-01
4.163323461677622683e-01,1.133945751204226582e+00
6.749527235795672597e-01,1.574159295302826944e+00
5.928159923745982551e-01,1.460679996921392165e+00
8.269231382953893261e-01,1.975088863810811057e+00
2.568362519647385822e-01,8.010413544471639558e-01
9.529599479365380432e-02,4.464650319713097115e-01
7.896170194215750282e-01,1.842116646706347005e+00
2.580029048685050785e-01,7.514681112636436566e-01
3.613420230662475197e-01,9.534011138937876773e-01
4.077271888564792945e-01,1.111349098947598923e+00
8.395119279062424056e-01,1.936987955011154394e+00
3.350223462860181245e-01,8.993558405495651886e-01
6.293203576052459614e-01,1.455154074123837349e+00
3.134861944063743744e-01,9.406549763453444513e-01
7.378838722549364570e-01,1.744421257624103605e+00
2.276413180483420895e-01,6.946707798961799796e-01
1.065951547230616914e-01,4.657574577205528810e-01
9.234395312505725428e-01,2.148129160918265335e+00
5.157302770119327473e-01,1.313713225962103381e+00
1.893273014010726785e-01,6.029072214745183622e-01
2.676342814972284545e-01,7.941724144926660678e-01
4.672286048434406425e-01,1.173621878375616712e+00
1.038525979204860672e-01,4.657062225945606815e-01
4.839591231516353620e-01,1.227435746576878595e+00
7.790672739863169216e-02,4.076523277528634193e-01
9.196909349727332428e-01,2.107429690093500341e+00
4.168749722763446242e-01,1.035583262193702003e+00
6.703324786040865124e-01,1.532717177785730467e+00
8.721504589171064081e-01,1.951778722716011494e+00
1.087306918682536816e-01,4.548347812313082716e-01
2.430575946581210456e-01,7.527566348153176268e-01
3.074624140151234197e-01,8.953672269967924979e-01
5.639160616478535726e-01,1.443426585908691440e+00
4.981008494668366371e-01,1.226431250003877427e+00
9.044356796924757358e-01,1.909721199845089812e+00
7.778974048326903201e-01,1.759392813801847533e+00
5.257630910070181240e-01,1.320503048878898023e+00
7.664755989000437975e-02,4.021440418918230120e-01
1.528789824183585111e-03,2.582512558917844925e-01
9.556567740996908533e-01,2.251088456498335777e+00
2.788467142530143272e-01,8.163146575864772547e-01
4.419622650754562176e-01,1.177654219677290337e+00
6.151754636840646162e-01,1.525846810732140790e+00
7.314844560390727501e-01,1.830288674822748707e+00
1.031734647052001685e-01,4.608120894714657911e-01
